ID;PART;Population;POP2;Year;Latitude;Longitude;B1;B2;B3;S1U;S1V;S1B;S1G;S1Y;S1R;S2;S3;S4;S5;S6;S7;S8;S9;S10;H1;H2;H3;H4;H5
278;Nape;0;WEST;1942;29,7946;-93,219;8487,858164;21,16672859;44,10666667;0,405351673;0,481138685;0,365370795;0,130616211;0,093275449;0,106703301;4,824892634;0,468000828;0,551746479;2992,981255;34,96518519;0,272782041;1,65189368;-1,994372064;0,911426522;397;450;454;-2,300849368;308
279;Nape;0;WEST;1942;30,3705;-91,182;8642,267384;21,55178899;43,85926335;0,370825142;0,446454468;0,403422292;0,134299853;0,090803236;0,09956169;5,017221709;0,4637316;0,447140152;3074,40701;35,11752023;0,359098318;1,629448036;-2,813154317;0,728591642;401;474;473;-2,468262833;307
280;Nape;0;WEST;1942;29,7925;-93,224;8476,719088;21,13895034;42,29333333;0,388555333;0,462480148;0,387392981;0,131542172;0,090179598;0,100463774;4,878613103;0,460499577;0,514366197;3026,764392;33,6242029;-0,890978771;1,590627839;-2,557159117;0,818165193;400;450;322;-2,393779284;308
281;Nape;1;EAST;1945;28,9394;-80,919;5998,385326;14,9585669;29,91666667;0,403292466;0,474850101;0,35774251;0,135728062;0,095956255;0,111167712;4,414258514;0,456221672;0,302617702;2027,458525;23,1393865;0,264466543;1,546898621;-1,80749235;0,468118907;391;458;457;-2,287213228;308
282;Nape;1;EAST;1996;29,6075;-82,302;5245,57683;13,08123898;22,3333795;0,369400328;0,432883219;0,34821245;0,151896119;0,112644426;0,138060481;3,040354615;0,401124921;0,269821596;1446,922624;14,98772995;0,226262453;1,145742386;-1,261787871;0,309146039;400;454;466;-2,300283421;300
283;Nape;0;WEST;1942;30,3676;-91,189;7753,839442;19,33625796;40,59333333;0,423254642;0,495822588;0,343067378;0,131289273;0,093973403;0,110332489;4,668490148;0,471238276;0,413834726;2712,11154;31,89815951;-0,894253461;1,649655253;-1,658795814;0,68268463;387;424;320;-2,212498165;308
284;Nape;1;EAST;1869;32,4559;-80,641;5880,13156;14,66366973;34,43040404;0,433787632;0,517307959;0,387432325;0,109428391;0,07340262;0,077631168;7,729569032;0,519602926;0,416122066;2497,102043;29,9760284;0,373950322;2,044237831;-3,533097752;0,850652469;392;449;455;-2,317175072;308
285;Nape;1;EAST;1898;32,8149;-79,977;7319,244132;18,25247913;37,24666667;0,409650849;0,481651061;0,349914783;0,13481863;0,096776283;0,113580525;4,396119333;0,460549252;0,356518106;2469,840449;28,77404255;-0,895665228;1,576445717;-1,651144487;0,562031441;389;424;320;-2,249877494;308
286;Nape;0;WEST;1917;29,8001;-93,328;7024,010867;17,51623658;33,49666667;0,369930871;0,440704388;0,379608444;0,143806722;0,101221307;0,114626344;4,113426885;0,441365765;0,410244131;2240,296236;25,35341589;-0,88219906;1,447423696;-2,090089322;0,593797077;399;449;324;-2,414508863;308
287;Nape;1;EAST;1903;31,9844;-81,101;7309,254791;18,22756806;36,03676796;0,382214065;0,454112667;0,370564533;0,141934461;0,099992539;0,113335986;4,310059523;0,44846976;0,413286385;2364,003903;27,67568436;0,252305765;1,518342122;-1,8869189;0,627510127;396;449;460;-2,366329378;305
288;Nape;1;EAST;1903;33,3516;-82,073;6661,470174;16,61214507;32,61;0,373768653;0,445929408;0,379675196;0,143055595;0,099366745;0,111552213;4,383727302;0,447419202;0,40458216;2160,59596;25,17112487;0,276192603;1,515224239;-2,064054728;0,613032695;398;449;465;-2,411429569;308
289;Nape;1;EAST;1880;30,7431;-81,547;5664,115991;14,12497753;31,95666667;0,424553713;0,507066936;0,395574109;0,112027519;0,074274565;0,076002289;7,715789631;0,507039799;0,424450704;2388,641215;27,81494324;0,395758041;1,969202654;-3,819434527;0,835829453;397;449;460;-2,353409954;306
290;Nape;1;EAST;1877;30,7422;-81,549;6615,244197;16,49686832;33,12302026;0,386211047;0,459154595;0,369299039;0,140734254;0,099784957;0,1118306;4,516279754;0,45313105;0,366169014;2169,681356;25,78888197;-0,87273405;1,563259248;-1,908215296;0,572417098;394;449;325;-2,355615055;307
291;Nape;1;EAST;1877;30,7432;-81,55;6692,047752;16,68839838;35,6710101;0,412448033;0,489027602;0,363662608;0,128854336;0,091433419;0,103140333;5,161459264;0,478575576;0,524366197;2411,265494;28,75997811;0,272791467;1,723351603;-2,036579922;0,903667327;393;449;452;-2,288671865;308
292;Nape;1;EAST;1877;30,7369;-81,537;7548,444721;18,82405167;39,41848066;0,394370486;0,472151192;0,391658965;0,124559467;0,086837115;0,097427143;5,328282658;0,475742177;0,575802817;2817,086693;32,02050965;-0,878073245;1,701042379;-2,708653709;0,979464994;402;450;323;-2,382048646;306
293;Nape;1;EAST;1877;30,7436;-81,548;5338,526156;13,31303281;26,47313131;0,394011265;0,465577111;0,360701285;0,137561718;0,098528889;0,115667479;4,259888867;0,451460567;0,325341927;1751,080796;20,25861912;0,249795946;1,521713302;-1,67651231;0,495077138;392;455;457;-2,305199625;308
294;Nape;1;EAST;1877;30,7305;-81,518;6664,496098;16,61969102;31,88490358;0,376919239;0,447710713;0,366836338;0,143261367;0,102307126;0,120949751;3,89652842;0,437422523;0,374948357;2075,737402;23,70200328;0,245428517;1,426139827;-1,662190788;0,534728785;398;448;461;-2,354554592;306
295;Nape;1;EAST;1883;32,8359;-79,996;5824,436847;14,52478017;29,89333333;0,401100397;0,475230959;0,366269861;0,132852884;0,093594062;0,107842443;4,671906397;0,467242354;0,421126761;2016,308792;23,49480331;0,265953504;1,617566878;-1,965988799;0,681200699;393;448;455;-2,312389094;307
296;Nape;1;EAST;1885;32,7887;-79,98;6813,99026;16,99249441;30,01232687;0,318257977;0,384122365;0,407692152;0,162277091;0,10958901;0,119814607;3,67550364;0,415912272;0,352328638;1982,686114;21,84682635;0,353106997;1,285675065;-2,277350701;0,452980145;410;451;493;-2,648679084;308
297;Nape;1;EAST;1885;32,8271;-80,037;7513,271495;18,73633789;35,70917593;0,339516613;0,410401255;0,420613415;0,144101306;0,095625721;0,103753815;4,548963529;0,443882788;0,416883957;2544,885806;27,85921721;0,383103466;1,486908347;-2,939254159;0,619868236;412;478;485;-2,587792529;306
298;Nape;1;EAST;1889;32,8365;-79,868;7730,643303;19,27841223;39,89606061;0,40485047;0,478361412;0,366572797;0,132852418;0,092273388;0,103788473;4,912788305;0,466016517;0,376440678;2714,603248;31,77520171;-0,883160333;1,648227112;-2,137980653;0,620459732;392;459;323;-2,314830162;307
299;Nape;0;WEST;1910;30,8612;-96,946;6479,055047;16,15724451;35,29333333;0,430046162;0,506802355;0,350168141;0,124341749;0,088670859;0,103554038;5,19414973;0,485815926;0,499756554;2395,211091;28,49850932;-0,883997483;1,763822371;-1,762200683;0,881481791;391;445;321;-2,22148986;308
300;Nape;1;EAST;1902;32,8176;-79,878;5877,557869;14,65725154;29,65975069;0,374491459;0,449960159;0,399267752;0,133763705;0,09206907;0,100492382;5,08478135;0,461302822;0,473258216;2088,241442;23,82670721;0,332323887;1,625591752;-2,789292561;0,769324652;409;449;467;-2,4495828;306
301;Nape;0;WEST;1910;30,0511;-99,131;7708,841924;19,2240447;38,78899354;0,378903638;0,454152464;0,409955627;0,126507176;0,085284265;0,092501025;5,453839468;0,464116146;0,513446009;2907,391504;31,67675751;0,391260951;1,647767575;-3,310280939;0,846039686;410;448;473;-2,458972527;307
302;Nape;0;WEST;1910;30,0317;-99,127;7902,880053;19,70793031;42,39231481;0,379432054;0,459646493;0,42059391;0,123704912;0,08130701;0,08440893;6,506682277;0,484664432;0,56886385;3112,5985;35,87711813;-0,85652195;1,820440684;-3,975031165;1,035582896;408;451;329;-2,483735691;308
303;Nape;1;EAST;1903;30,729;-81,543;5880,908888;14,6656082;28,00477502;0,361643801;0,429554486;0,371902747;0,156499977;0,10705779;0,118151053;3,992468836;0,429080132;0,289023474;1724,175468;20,99037462;0,249550503;1,431265198;-1,795899515;0,41366924;390;452;470;-2,441895536;309
304;Nape;0;WEST;1920;32,2921;-106,747;8485,603191;21,16110521;41,60204063;0,360441097;0,433697695;0,398610039;0,143074778;0,098367323;0,105940041;4,684914485;0,450254766;0,484825394;2836,064995;32,72204063;0,328205186;1,546329471;-2,669733544;0,749699795;406;447;473;-2,490565293;308
305;Nape;0;WEST;1920;32,0353;-106,619;9429,974931;23,51614696;46,57824074;0,356223023;0,430042837;0,429857595;0,133895923;0,086285043;0,087980559;5,790008162;0,46155327;0,491661918;3542,056046;38,53365092;-0,873948453;1,638603934;-4,03721976;0,805639153;411;483;327;-2,563833244;308
306;Nape;1;EAST;1885;32,8199;-80,007;6813,46983;16,99119658;34,3814733;0,355883842;0,430561369;0,411280063;0,145094953;0,095182525;0,096104076;5,465220317;0,458550993;0,389492958;2355,761803;28,09051496;-0,844142009;1,65323936;-3,27233725;0,643925088;401;449;335;-2,547590754;308
307;Nape;0;WEST;1981;30,5866;-91,162;6842,418599;17,06338803;32,60503214;0,369513953;0,440123567;0,382767585;0,144650572;0,100702502;0,111042576;4,25160549;0,440222775;0,343802817;2209,547285;24,93615688;0,313055767;1,461383686;-2,315531197;0,502427828;398;451;472;-2,431549015;307
308;Nape;0;WEST;1982;29,7557;-93,617;9477,580052;23,63486297;45,36925208;0,36011542;0,431745488;0,409928128;0,13705184;0,09156973;0,100788257;4,665034225;0,446285001;0,493019943;3316,973496;35,64386746;-0,886471765;1,508105526;-2,955901521;0,743526101;409;479;323;-2,508691797;307
309;Nape;0;WEST;1983;30,7684;-91,383;7665,511771;19,11598945;39,94756906;0,414434967;0,490878459;0,366696279;0,12546929;0,089841805;0,101367908;5,101431685;0,47753761;0,560084507;2825,533023;32,11691062;-0,900317556;1,680107153;-2,281465014;0,941001987;397;448;319;-2,289218028;308
310;Nape;0;WEST;1984;29,7892;-93,339;8444,325989;21,05816955;38,8585267;0,358941529;0,427403337;0,386769851;0,148431704;0,102741132;0,113775131;4,010035482;0,429595387;0,445707893;2646,112689;29,16820679;0,320511693;1,38512546;-2,260831608;0,617361351;401;470;477;-2,469298318;306
311;Nape;0;WEST;1988;30,3657;-91,157;7462,259618;18,60912623;35,87974217;0,378393592;0,450110523;0,384979193;0,135989991;0,095464478;0,108475494;4,364582527;0,445595554;0,441489371;2535,587916;27,65908374;-0,903684849;1,48631824;-2,338723504;0,656193705;404;469;319;-2,402763512;307
312;Nape;0;WEST;1988;30,4028;-91,101;7431,149514;18,53154492;36,72844875;0,38055227;0,454379644;0,3905354;0,134095582;0,093239882;0,102739438;4,8018104;0,457041989;0,453446009;2610,461313;29,0795735;0,34698272;1,569193158;-2,6503112;0,711544375;405;451;470;-2,416302654;306
313;Nape;0;WEST;1995;26,2949;-98,161;7325,308662;18,26760265;36,6;0,395432734;0,469000747;0,376661716;0,134090828;0,092546311;0,101760821;4,93610605;0,457994895;0,377893786;2579,695814;29,18524845;-0,9019961;1,597650716;-2,477579719;0,603742278;398;447;319;-2,360944519;308
314;Nape;0;WEST;1998;28,6289;-98,566;8023,09507;20,00771838;43,10666667;0,424282392;0,503632698;0,381328679;0,11362433;0,07886362;0,088671623;6,128511827;0,489956011;0,597183099;3240,137264;36,07287643;0,37543627;1,802948029;-3,109961962;1,076690091;398;448;459;-2,30770972;304
315;Nape;0;WEST;1998;29,5176;-100,409;6052,685734;15,09397939;37,33333333;0,491349461;0,577360536;0,372496283;0,090492727;0,056969764;0,053733381;14,77499464;0,557496458;0,564803371;2979,263374;34,80654167;0,462922085;2,305988419;-6,790798122;1,302430032;389;446;450;-2,228354604;308
316;Nape;0;WEST;1995;29,7684;-93,022;7248,962005;18,07721198;33,42656538;0,370729015;0,438515901;0,360781144;0,150928383;0,108747765;0,125474947;3,615065638;0,426854906;0,398300469;2125,912019;24,18010384;0,229147065;1,337601388;-1,626021509;0,532767261;396;451;463;-2,360764844;305
317;Nape;0;WEST;2003;30,4668;-91,71;6672,003895;16,6384137;36,67707071;0,440565963;0,519506211;0,36696501;0,115593967;0,079628367;0,084869233;6,697134775;0,501457802;0,486;2717,705546;31,20053904;0,352051919;1,875211159;-3,061629609;0,911352623;392;454;453;-2,26469319;308
318;Nape;0;WEST;2007;30,6053;-104,583;9082,587691;22,64984462;45,9712963;0,388060775;0,463808738;0,410081487;0,125966428;0,082361754;0,083805232;6,527048379;0,470415989;0,556122277;3538,998396;38,92809796;-0,907161785;1,718691612;-4,202892625;0,955802692;408;447;319;-2,455123626;308
319;Nape;0;WEST;2008;30,7672;-91,391;8415,533093;20,98636682;42,31496786;0,409376555;0,483740938;0,375555568;0,126580899;0,088230702;0,096320736;5,244610478;0,465457949;0,538028169;3132,205249;34,24669129;0,347596109;1,631854222;-2,684522638;0,877983539;398;448;463;-2,32875345;307
320;Nape;0;WEST;2015;31,0969;-92,627;7629,034624;19,025024;37,45666667;0,404782598;0,478163995;0,394636449;0,122554671;0,081341767;0,085713627;5,863144737;0,459871745;0,480704225;2984,77866;31,06817238;0,419302378;1,633016199;-3,624140594;0,784997787;404;451;473;-2,386846229;306
321;Nape;0;WEST;2016;31,1792;-91,633;7128,472134;17,77673849;36,11939394;0,410816526;0,484281313;0,363049155;0,13069349;0,092174086;0,103353881;5,034590141;0,467585692;0,472731313;2543,95823;28,9451468;0,295311421;1,628259695;-2,358412949;0,769729344;392;447;457;-2,293097335;307
322;Nape;0;WEST;2017;29,5774;-102,942;9075,576516;22,63236039;47,18385185;0,405606693;0,482969662;0,420378245;0,110663723;0,071199478;0,071014283;7,85226079;0,476968759;0,631367041;3908,17893;41,17490066;-0,944475916;1,819293258;-5,404075088;1,148641801;415;445;310;-2,431888803;300
323;Nape;0;WEST;2017;29,5774;-102,942;8294,226095;20,6838556;43,92621671;0,42957478;0,504161954;0,352566378;0,12571259;0,089095531;0,100125833;5,302844128;0,476652694;0,442256267;3079,550537;35,64269646;0,290182908;1,723213368;-2,182624731;0,762101912;390;424;452;-2,236892528;307
324;Nape;0;WEST;1944;30,4403;-91,165;7171,40434;17,88380135;34,43;0,372690857;0,44385116;0,381080011;0,140729884;0,099033241;0,113426502;4,149131969;0,443985911;0,344536605;2334,293078;26,13187879;0,30185724;1,461203817;-2,118243063;0,503438203;397;478;469;-2,407242649;307
325;Nape;0;WEST;1945;30,4639;-91,141;6486,538534;16,17590657;28,20423573;0,339402285;0,403825351;0,379558062;0,158307505;0,110408372;0,130622177;3,310261543;0,407100285;0,410161443;1781,070386;19,68399183;-0,878221541;1,216871014;-1,61922274;0,499113572;397;481;327;-2,496086495;308
326;Nape;0;WEST;1945;32,3219;-90,859;6891,070391;17,18471419;33,75748619;0,382363507;0,454818472;0,376655618;0,137140021;0,096495579;0,111814541;4,343165304;0,4518201;0,414560907;2295,593474;25,98493234;-0,885819726;1,512095695;-2,060630897;0,626855762;399;466;323;-2,372433788;308
327;Nape;0;WEST;1943;32,308;-90,879;6957,932267;17,35145204;38,46666667;0,417329186;0,498342815;0,380715827;0,11658958;0,081110276;0,093509082;5,847651793;0,497746534;0,51909176;2728,537565;31,88852761;-0,869888482;1,837801674;-2,592218883;0,953987706;396;445;325;-2,313633984;308
328;Nape;0;WEST;1944;32,3046;-90,872;7786,448551;19,41757743;39,17339761;0,376875477;0,451641089;0,391129761;0,132759823;0,092696245;0,107244105;4,624168873;0,466783713;0,521276995;2699,031193;30,70195146;0,311445375;1,581142218;-2,357282924;0,824213065;398;451;465;-2,414173396;308
329;Nape;0;WEST;1944;30,4434;-91,348;5931,24526;14,79113531;30,37020202;0,394141325;0,46790787;0,358858581;0,137349641;0,099166536;0,117745983;4,2321825;0,464491716;0,406845574;1935,861604;23,19418775;-0,867586136;1,568114094;-1,630558189;0,637980279;392;457;327;-2,295009964;310
330;Nape;0;WEST;1950;31,1173;-97,679;7171,777028;17,88473074;31,91333333;0,362899566;0,428089063;0,360574319;0,153103155;0,109798184;0,131269402;3,305694126;0,418327287;0,369248826;2014,300003;22,25928425;0,223143852;1,244597113;-1,458904309;0,459566023;392;451;466;-2,370444059;308
331;Nape;0;WEST;1950;31,1146;-97,67;8351,920498;20,82773191;41,80652816;0,38780631;0,46234261;0,39738082;0,128060562;0,086599938;0,094696242;5,266047313;0,466221734;0,558018779;3096,35284;33,86764617;0,369378396;1,626084219;-3,0096976;0,907385531;400;450;470;-2,417723136;308
332;Nape;0;WEST;1950;31,1081;-97,768;6722,090275;16,76331739;33,74;0,395845617;0,470862399;0,390451909;0,125679713;0,085476847;0,095901721;5,256070402;0,467430883;0,523220974;2508,188386;27,32075569;-0,910445316;1,629794095;-2,88359048;0,852742453;404;445;318;-2,382316423;306
333;Nape;0;WEST;1950;31,1065;-97,756;6549,012743;16,3317026;29,69676796;0,366576771;0,433496591;0,376586804;0,14733059;0,103809584;0,117318409;3,829746435;0,428602924;0,321690141;2025,848048;21,94252927;-0,90895859;1,343554301;-1,978376696;0,432208172;396;451;320;-2,418205022;308
334;Nape;0;WEST;1950;31,1081;-97,762;6864,930385;17,11952715;32,18333333;0,360886226;0,431077698;0,390692028;0,141300881;0,099271667;0,114960889;4,001582013;0,436854591;0,391643192;2215,44864;24,14068089;-0,889782947;1,410125448;-2,106658275;0,552266032;409;449;323;-2,452448597;308
335;Nape;0;WEST;1950;31,1429;-97,812;5699,517743;14,2132612;26,73083794;0,378768717;0,448235158;0,373920429;0,139132637;0,099371084;0,115946959;4,017365569;0,44099141;0,304214015;1850,014764;20,07701531;-0,908809326;1,41255515;-1,915132311;0,429719074;399;475;319;-2,369213593;306
336;Nape;0;WEST;1970;31,4475;-90,837;7302,437238;18,21056668;37,06605142;0,410461469;0,482895735;0,353921901;0,132359534;0,094722623;0,111163017;4,477521496;0,462943411;0,453258004;2518,469615;28,78779939;0,26280538;1,580829411;-1,896357067;0,716523583;391;458;454;-2,259212287;307
337;Nape;0;WEST;1945;33,8341;-91,032;6321,907061;15,76535427;30,30313131;0,370503219;0,439958562;0,376291814;0,142917743;0,100168587;0,118299507;4,022425948;0,437976617;0,374419246;1983,221361;22,76958521;-0,87533017;1,444279959;-1,939151726;0,540766214;392;455;327;-2,396966937;306
338;Nape;0;WEST;1975;29,8922;-91,217;7394,388;18,43987032;37,04728191;0,408774327;0,480712515;0,347667925;0,135468238;0,098906973;0,115988628;4,218897077;0,457370228;0,441404494;2470,756491;28,26601012;-0,903897713;1,532874669;-1,644809416;0,676617768;391;445;318;-2,241431712;308
339;Nape;0;WEST;1980;29,7699;-93,701;8412,203998;20,97806483;42,6481768;0,400623713;0,473884719;0,362295981;0,136707062;0,096536239;0,108437792;4,599665777;0,457880448;0,478788732;2856,37323;33,37616033;-0,88981234;1,591002821;-1,988853821;0,761754224;394;449;321;-2,310533416;306
340;Nape;0;WEST;1861;27,5514;-99,456;6026,341752;15,02828367;29,70129271;0,340397694;0,414085217;0,411457351;0,145852083;0,098865666;0,110491303;4,398238732;0,452322264;0,375023474;1965,053252;22,94829576;0,326962082;1,527007093;-2,492314166;0,572663505;406;451;477;-2,562360928;307
341;Nape;0;WEST;1989;32,7218;-99,303;6275,680028;15,65007488;26,50318519;0,323412898;0,386432278;0,393211708;0,166093148;0,114588732;0,125140012;3,359681366;0,401852177;0,400588794;1725,61772;18,61458436;0,315493032;1,189424619;-2,041489496;0,476470174;413;481;489;-2,607897806;305
342;Nape;1;EAST;1911;32,8631;-79,765;7090,718565;17,68258994;34,80861111;0,370472816;0,443813291;0,420041659;0,129066422;0,084205403;0,088253469;5,733574043;0,458979907;0,47257277;2692,162342;28,73759662;0,43508939;1,625191599;-3,761863091;0,768021296;411;451;482;-2,506556849;306
343;Nape;1;EAST;1911;32,8587;-79,768;7415,397609;18,49226336;35,31526703;0,378865866;0,44850994;0,366929393;0,145143342;0,10269638;0,117031267;4,00839495;0,438195877;0,437352113;2321,657134;26,50494084;0,253752836;1,433298905;-1,803250756;0,626856304;395;451;463;-2,364089596;307
344;Nape;1;EAST;1915;32,1594;-80,76;7792,569299;19,43284115;37,53;0,354428593;0,426545201;0,413973751;0,13782438;0,092579018;0,101739227;4,680408991;0,450169804;0,405934272;2714,42679;29,51146998;0,384153436;1,518638976;-2,848892474;0,616467608;408;451;481;-2,528395841;308
345;Nape;1;EAST;1934;33,0009;-81,316;6586,346954;16,42480537;34,04274725;0,417129333;0,490386465;0,369483171;0,127623315;0,086758341;0,093774317;5,532296122;0,474813378;0,341807116;2454,652048;27,88929008;0,319636542;1,697998207;-2,606592553;0,58038787;387;445;459;-2,30994495;307
346;Nape;1;EAST;1939;33,9271;-78,03;7421,208478;18,50675431;42,27169881;0,424792622;0,508097028;0,403457716;0,109920842;0,070431873;0,070054183;8,425316329;0,511560904;0,459456929;3211,261019;37,25447486;0,418574449;2,013020449;-4,545746318;0,924896193;398;446;462;-2,373047124;307
347;Nape;1;EAST;1939;33,8654;-77,993;7016,774809;17,49819154;33,41925208;0,374179583;0,445515304;0,398688578;0,135506362;0,091835662;0,099451876;4,83072907;0,445544437;0,370552434;2475,093522;26,50119652;0,384596409;1,514510597;-2,882180654;0,561205589;409;446;478;-2,455379744;307
348;Nape;1;EAST;1939;33,8619;-77,99;7245,775931;18,06926666;40,00926335;0,420922083;0,503236918;0,417066173;0,103463464;0,065872025;0,066495739;8,518314951;0,508748814;0,549784038;3242,576467;35,3124115;0,47771622;1,954280279;-5,137484834;1,074432103;401;451;469;-2,396528718;307
349;Nape;1;EAST;1940;32,2745;-80,867;6397,933128;15,95494546;33,92029466;0,394270423;0,473221211;0,412000347;0,120045195;0,07933972;0,081730085;6,677953668;0,487253551;0,434394366;2569,313228;28,84085021;-0,883696182;1,807643297;-4,093565946;0,785230064;402;454;324;-2,438476803;307
350;Nape;1;EAST;1940;32,2778;-80,857;8014,124369;19,98534755;38,91666667;0,366054492;0,438753165;0,414689486;0,133425617;0,088210919;0,09374416;5,215268423;0,455719853;0,459433923;2925,17368;31,45460268;0,409682331;1,573883196;-3,344283398;0,72309533;407;476;481;-2,507503323;305
351;Nape;0;WEST;1933;30,2455;-97,708;7058,486379;17,60221042;34,84333333;0,352531666;0,426309623;0,410149139;0,142912385;0,096789527;0,102540262;4,909816815;0,452113301;0,44858216;2402,203458;27,74666667;0,355263953;1,576317179;-2,86758462;0,707107764;406;451;478;-2,536461929;319
352;Rump;1;EAST;1901;32,8415;-79,828;5943,480468;14,82164705;23,56259375;0,251489746;0,283933876;0,16392023;0,219835026;0,238972729;0,372223001;3,312685237;0,202912032;0,235413185;1443,423623;16,44975565;-0,529439447;1,109846672;0,659207689;0,26127254;699;417;394;-0,154799433;571
353;Rump;1;EAST;1886;32,7974;-80,028;7829,327191;19,52450671;33,69013499;0,242014305;0,275594611;0,165530437;0,204343655;0,23197481;0,395575352;3,784027735;0,214507226;0,292263928;2070,593729;24,78688762;-0,623416477;1,269526959;0,678578261;0,371036935;700;416;380;-0,170506081;574
354;Rump;1;EAST;1909;32,0041;-81,04;8446,719392;21,06413813;30,99793555;0,278185459;0,312910679;0,169238477;0,210007643;0,225841421;0,350015601;3,133775621;0,349051611;0,343868307;1887,877908;21,10637364;-0,421239938;1,002005091;0,619965005;0,344557794;620;416;405;-0,334761677;309
355;Rump;1;EAST;1908;31,96;-81,133;7965,629222;19,86441203;32,14543094;0,249368417;0,284288803;0,168345736;0,210672667;0,232519225;0,379151471;3,65811576;0,203153358;0,329875039;1956,274454;23,35800237;0,036654936;1,175871823;0,650812019;0,387890763;700;416;573;-0,185391963;572
356;Rump;1;EAST;1889;32,7997;-79,828;7726,470667;19,26800665;25,80666667;0,2780918;0,316552954;0,200899208;0,212433677;0,214610356;0,316110196;2,382300449;0,168147983;0,306166667;1244,359745;14,974;-0,927240997;0,777143182;0,490573459;0,237935338;700;419;318;-0,42865384;308
357;Rump;1;EAST;1889;32,8199;-79,814;7293,490623;18,18825592;33,12740625;0,211249967;0,24236712;0,153137937;0,21920667;0,250919133;0,42402797;5,017962276;0,233089707;0,268003869;2211,488084;26,52564154;-0,069856044;1,458393903;0,724026124;0,390855208;699;420;573;-0,001601092;574
358;Rump;1;EAST;1895;32,785;-80,004;8435,863412;21,03706587;32,16954309;0,238302121;0,269265986;0,174381891;0,231487616;0,242942079;0,363302808;2,838243574;0,192829596;0,249579155;1876,262904;20,83522937;-0,632866085;0,990405673;0,604527227;0,247184611;700;416;378;-0,050085738;575
359;Rump;0;WEST;1890;30,3488;-90,044;7231,889643;18,03463751;27,36641941;0,275051358;0,324489378;0,214606314;0,19363431;0,204622423;0,324845755;4,028507442;0,317190792;0,440722222;1178,730789;20,57322868;0,174669061;1,140761974;0,505968316;0,502759152;388;419;574;-0,545546165;347
360;Rump;1;EAST;1908;31,9535;-81,062;7197,727708;17,94944566;26,5212249;0,262828135;0,28973574;0,159941452;0,234722084;0,238262138;0,349799934;2,881697744;0,35440633;0,283606913;1625,069978;17,31789157;-0,53987011;0,964814842;0,623961512;0,273628159;619;398;386;-0,136770696;308
361;Rump;1;EAST;1905;32,0313;-81,105;6153,89431;15,34636985;24,77935618;0,252892105;0,288981868;0,160953808;0,215443322;0,237366055;0,378371137;4,151736802;0,203095516;0,331979418;1549,273099;18,81092481;0,011675276;1,225757296;0,682836095;0,406926194;700;416;569;-0,17813673;572
362;Rump;1;EAST;1896;32,8493;-79,848;6533,355605;16,29265737;25,44817238;0,25344353;0,288748164;0,17165418;0,217881783;0,23362332;0,364559564;3,228363187;0,19563958;0,246095506;1486,78147;17,56548666;-0,848519055;1,078122879;0,664525564;0,265321195;700;444;338;-0,18164461;576
363;Rump;1;EAST;1896;32,8181;-79,852;7797,323369;19,44469668;28,99345833;0,253469241;0,289658258;0,184963799;0,217659436;0,228151179;0,351532859;2,878865349;0,191569787;0,301912566;1577,659245;18,92231751;-0,84933477;0,973135134;0,580576507;0,293801725;699;420;337;-0,196950607;308
364;Rump;0;WEST;1939;29,9239;-91,768;6763,117698;16,86563017;24,56534743;0,28689991;0,322427086;0,166229353;0,208543082;0,225938932;0,34583018;3,275379658;0,3483479;0,342388889;1526,608803;17,06534743;-0,388573753;1,011841672;0,639643019;0,346443346;621;419;408;-0,381042263;309
365;Rump;0;WEST;1956;34,5625;-92,579;9939,57665;24,78697419;33,01516803;0,285276554;0,323731673;0,204865291;0,222954381;0,210605058;0,294508033;2,362398234;0,294669125;0,394706592;1356,059915;19,03989174;0,183614637;0,768141024;0,463014828;0,303190326;359;418;564;-0,462800329;309
366;Rump;0;WEST;1942;29,7946;-93,219;7551,79709;18,83241169;31,76981308;0,231036525;0,265803255;0,172689765;0,217239485;0,237035409;0,386667755;3,85243465;0,209071804;0,314402816;1859,326943;23,52312859;-0,561329124;1,249076803;0,663548097;0,392713265;700;416;396;-0,081120166;575
367;Rump;0;WEST;1942;30,3705;-91,182;5886,601233;14,67980357;25,29575286;0,221762785;0,252818267;0,165665146;0,225157041;0,246025021;0,394947405;3,940334408;0,213638845;0,191222222;1540,456794;18,87605589;-0,020490977;1,285852075;0,671646339;0,245883491;700;419;571;-0,01293413;573
368;Rump;0;WEST;1942;29,7925;-93,224;6161,500784;15,36533861;22,92666667;0,233759796;0,272984552;0,19234633;0,230762661;0,240894459;0,351087075;3,558455643;0,341663844;0,295521127;1178,985886;16,48379679;-0,838128145;1,072790988;0,562667036;0,317032402;606;450;347;-0,039417618;574
369;Rump;1;EAST;1945;28,9394;-80,919;9068,803952;22,6154712;35,1422619;0,28394301;0,336325089;0,224729934;0,179267845;0,194270834;0,320153142;3,715316889;0,331524505;0,499222222;1486,062174;25,68350968;-0,866399165;1,135661046;0,452346061;0,566947231;389;419;338;-0,722107066;347
370;Rump;1;EAST;1996;29,6075;-82,302;5916,91356;14,75539541;20,62877847;0,307543575;0,34302429;0,170161399;0,201671817;0,21310167;0,327841123;2,991123026;0,226611546;0,261718044;1280,944877;13,7321118;-0,979928695;0,930650207;0,600038468;0,243567952;685;416;304;-0,533306923;577
